is_mt,latitude,longitude
0,40.707012,-73.93871
0,40.7292091,-73.8936929
0,40.6638548,-73.961057
0,40.7420199,-73.9265516
1,40.7264365,-74.0056572
0,40.7038568,-73.9185039
0,40.6685096,-73.7662498
0,40.7270903,-73.8747078
0,40.7349846,-73.7192486
0,40.678723,-73.9529869
0,40.6900123,-73.7920324
0,40.6830499,-73.9737625
1,40.8627511,-73.924889
0,40.7438593,-73.9417427
0,40.7042143,-73.876161
0,40.6709945,-73.9549534
0,40.6361331,-73.9727361
1,40.7502939,-73.9948425
0,40.7133723,-73.9348039
0,40.5678095,-74.1210126
0,40.6058131,-73.819622
0,40.6677148,-73.7779138
0,40.6236534,-74.0236601
0,40.707901,-73.8511007
0,40.5888878,-73.9656409
0,40.5947608,-73.9280674
0,40.7334973,-73.8703694
1,40.7850977,-73.9769037
0,40.6735884,-73.9629548
0,40.7489935,-73.8968698
0,40.5923071,-73.7808435
0,40.7029291,-73.7492501
1,40.7482897,-73.9881767
0,40.7537307,-73.8850382
0,40.5670897,-74.1216664
1,40.7564966,-73.972362
0,40.6164151,-74.1035089
0,40.74689,-73.92081
0,40.6704292,-73.9281805
0,40.7064792,-73.9637444
0,40.7059119,-73.951085
0,40.5712808,-74.1166095
1,40.7608228,-73.9983142
1,40.7264365,-74.0056572
0,40.7180854,-73.9522881
0,40.770469,-73.7932361
0,40.5869192,-73.9638597
0,40.6728148,-73.7424597
1,40.7611476,-73.9795146
0,40.6683599,-73.9559068
0,40.6869403,-73.8141309
0,40.668495,-73.925606
0,40.7532858,-73.9204791
0,40.6834196,-73.9840815
0,40.714891,-73.9608793
0,40.6352571,-73.9274473
1,40.8657971,-73.9199975
0,40.6114632,-73.9243649
0,40.6350192,-74.0026734
0,40.6981112,-73.9449527
0,40.729879,-73.9575944
0,40.7257899,-73.791744
0,40.6841027,-73.9689234
1,40.8118299,-73.9611113
0,40.7303651,-73.8089945
0,40.5941523,-74.0865797
0,40.7814649,-73.8441189
0,40.6564187,-73.9308915
0,40.6443254,-74.0180605
0,40.6567498,-73.768403
0,40.6671159,-73.8346499
0,40.6678948,-73.8420304
0,40.7149341,-73.7931487
1,40.7207095,-73.9813092
1,40.7579074,-73.9892976
0,40.6169854,-74.0274902
1,40.7532425,-73.9666173
1,40.7432122,-74.0086142
0,40.6536832,-73.9325377
0,40.6142236,-73.9474279
0,40.7634588,-73.7237998
0,40.6140537,-74.0139066
0,40.7305899,-73.9577094
1,40.7591654,-73.976743
1,40.7753721,-73.9877097
0,40.7405445,-73.9381983
0,40.5930144,-73.9607887
1,40.759626,-73.9954735
1,40.8045297,-73.9378066
0,40.704409,-73.9048663
1,40.7781806,-73.9565454
0,40.7201089,-73.8504313
0,40.5886305,-73.9679705
1,40.7387575,-74.0081048
0,40.73695,-73.93131
0,40.6151002,-74.0871039
0,40.7203761,-73.8555102
1,40.8648086,-73.9193623
0,40.624949,-73.9771104
0,40.6869317,-73.9508825
0,40.7337398,-73.9548424
0,40.6551851,-73.9998378
1,40.7555046,-73.9680671
1,40.7509908,-73.9906233
0,40.7073355,-73.9432029
0,40.6059118,-74.0926813
0,40.7071825,-73.9210571
0,40.7089041,-73.9592525
1,40.7886954,-73.9378611
0,40.6502874,-73.927294
0,40.71614,-73.83357
0,40.6336053,-73.9162226
0,40.6621136,-73.8435364
0,40.7754162,-73.919828
0,40.6972314,-73.9850952
1,40.7775544,-73.9488804
0,40.7139849,-73.7381163
1,40.8452999,-73.93826
0,40.7058999,-73.9630991
1,40.7733356,-73.9550538
0,40.7832211,-73.8458553
0,40.7650201,-73.9173894
1,40.7806906,-73.9465923
0,40.5716627,-74.0919102
0,40.7066527,-73.9504063
0,40.7118249,-73.8361153
0,40.6475898,-74.0114127
0,40.6845646,-73.9323766
0,40.6936625,-73.8521639
0,40.764071,-73.8091361
0,40.5738309,-74.1217003
0,40.6153586,-73.976224
0,40.7216393,-73.8698694
1,40.7502939,-73.9948425
1,40.7381374,-74.0038755
0,40.6963198,-73.9606197
0,40.6694768,-73.9199662
0,40.762362,-73.8147904
0,40.7485506,-73.895813
0,40.5825862,-73.830215
1,40.8101754,-73.9374076
1,40.7621793,-73.9661291
0,40.6911214,-73.9535659
0,40.6990165,-73.8069565
1,40.7483655,-73.9804027
0,40.6600132,-74.0017553
0,40.7117175,-73.7902153
0,40.7641073,-73.9115172
1,40.7470222,-74.004652
0,40.6656136,-73.7356712
1,40.7557562,-73.964786
0,40.7566785,-73.9208649
0,40.7642656,-73.7713286
0,40.5966277,-74.0795216
1,40.752052,-74.000984
0,40.7575342,-73.8665687
0,40.7537088,-73.9029876
0,40.7431796,-73.9564383
0,40.7107551,-73.9050917
0,40.6400658,-74.0155623
0,40.6689504,-73.9338885
0,40.7574784,-73.8781266
0,40.6692192,-73.7629381
0,40.6157176,-73.9091457
0,40.7408961,-73.8996069
1,40.749824,-73.9722023
0,40.6869776,-73.9635098
1,40.7547827,-73.9799352
0,40.7413481,-73.9370897
0,40.6283496,-73.9249546
0,40.6896471,-73.9183987
0,40.7023898,-73.9246369
0,40.6466639,-74.0889325
0,40.6831104,-73.7602134
0,40.6152042,-73.9633618
0,40.5569893,-74.1690074
0,40.7430459,-73.9177522
0,40.7178613,-73.9622195
0,40.6578502,-73.9164733
1,40.7884291,-73.9490634
0,40.6683725,-73.9226314
1,40.8635725,-73.9260124
0,40.7565375,-73.8760673
0,40.6928735,-73.8101368
0,40.5890362,-74.0898783
0,40.765057,-73.8129201
1,40.7178944,-73.9894735
1,40.774809,-73.9844135
1,40.8134382,-73.9413458
0,40.5842341,-73.9320426
1,40.7819473,-73.9456705
0,40.7113256,-73.9472431
0,40.6098096,-73.9224976
0,40.6667139,-73.7515526
0,40.7046066,-73.8811483
0,40.6214302,-74.0229785
1,40.8454401,-73.9386792
0,40.7181717,-73.7361337
1,40.7324473,-73.991279
1,40.7276662,-74.0031714
0,40.7322728,-73.7856547
0,40.7856002,-73.839357
1,40.757233,-73.9898
0,40.776997,-73.8147894
0,40.583106,-73.9541414
0,40.7661594,-73.8209025
0,40.666858,-73.8688336
1,40.7655301,-73.9976715
0,40.642134,-73.9293532
0,40.662557,-73.9196285
1,40.7064593,-74.0151017
0,40.6592598,-73.729944
1,40.7713942,-73.9821578
1,40.747066,-73.97925
1,40.7567104,-73.9864571
0,40.7086744,-73.8307848
0,40.542673,-74.1647651
0,40.7493559,-73.9174557
0,40.7446201,-73.814883
0,40.6042964,-73.9731957
0,40.6655588,-73.7298428
0,40.7151196,-73.7735714
0,40.5574695,-74.1652947
0,40.6818474,-73.7924906
1,40.7756424,-73.9583993
1,40.751081,-73.9868516
0,40.6660712,-73.7617381
0,40.6807,-73.8446429
0,40.6457433,-73.9029752
1,40.7601586,-74.0026387
0,40.5873051,-73.9603492
0,40.7611031,-73.8602192
0,40.5847883,-74.0884973
1,40.742089,-73.9849769
0,40.7786169,-73.8388611
0,40.6881735,-73.9839866
1,40.7665589,-73.9629283
0,40.7535377,-73.8868974
0,40.6132456,-73.9302806
0,40.6857803,-73.8813117
0,40.6354537,-73.967123
0,40.7107873,-73.9599439
0,40.703293,-73.7961
0,40.7643428,-73.8831752
1,40.7592705,-73.9808868
1,40.7545048,-73.9656962
0,40.6394461,-74.0269518
0,40.6354759,-73.8915579
0,40.7222082,-73.9464985
0,40.6736758,-73.7937525
0,40.7628577,-73.888589
0,40.7468122,-73.891752
0,40.66033,-73.7393433
0,40.6821158,-73.9536623
0,40.7589625,-73.8298413
0,40.6409768,-73.9823368
0,40.716187,-73.884111
0,40.609951,-73.9994562
0,40.6797866,-73.9384349
0,40.6291613,-74.0114275
0,40.7098208,-73.9401962
1,40.8170086,-73.9594934
0,40.7402725,-73.8958512
1,40.7132559,-74.009256
0,40.7498452,-73.8833811
0,40.6251048,-74.1487686
0,40.6250796,-73.9623189
0,40.6701345,-73.8093689
1,40.7659113,-73.9634016
0,40.6687978,-73.9311201
1,40.7564521,-73.9703154
0,40.6761486,-73.9838993
0,40.6566071,-73.8392279
0,40.765858,-73.837555
0,40.768835,-73.8906224
0,40.6198157,-73.9435908
0,40.6866467,-73.9798115
0,40.7397106,-73.7752921
0,40.6097753,-73.9642976
0,40.6754368,-73.9779583
0,40.6098096,-73.9224976
0,40.5916787,-73.9925792
0,40.7096437,-73.8348113
0,40.6412416,-73.9437204
0,40.5993145,-73.9729096
0,40.6978751,-73.802369
1,40.8178994,-73.9380903
1,40.7560353,-73.9869481
0,40.6721741,-73.7610205
0,40.6815047,-73.9742282
0,40.5815185,-73.9673331
1,40.7477733,-73.9850441
1,40.7515772,-73.982275
1,40.7482467,-73.9762885
0,40.6489241,-73.9493717
0,40.6129315,-74.0874865
0,40.7131061,-73.9514656
0,40.7585944,-73.8745114
0,40.6767852,-73.9691792
0,40.5830447,-74.0961705
0,40.6849841,-73.7906095
0,40.6722935,-73.913117
1,40.7902364,-73.95198
0,40.6128536,-73.9600026
0,40.6800819,-73.7623658
0,40.6170038,-73.9691095
0,40.7099872,-73.9332959
1,40.7985932,-73.9335177
0,40.6043205,-73.9709917
0,40.6862067,-73.8556852
1,40.725432,-73.996771
0,40.6710984,-73.7312479
0,40.6414241,-73.9408485
0,40.6916518,-73.7791971
1,40.7229337,-73.9886394
0,40.6961413,-73.817881
0,40.6804635,-73.9613466
0,40.69335,-73.830528
0,40.6927648,-73.9457865
0,40.764651,-73.823484
0,40.6813432,-73.9655103
1,40.86814,-73.93042
0,40.6800964,-73.8959741
0,40.7586802,-73.7755711
0,40.6708891,-73.7607764
1,40.7785518,-73.9512482
0,40.60228,-73.95197
0,40.6886395,-73.980258
0,40.671645,-73.9625737
1,40.8173562,-73.9386942
0,40.7505412,-73.896539
1,40.7479414,-73.9912264
0,40.7383736,-73.860072
1,40.8107645,-73.9525902
0,40.7665738,-73.8173887
1,40.7955275,-73.9759285
0,40.7526078,-73.9495961
0,40.6792042,-73.9552939
1,40.7491025,-73.9920058
0,40.6655588,-73.7298428
0,40.7126137,-73.9491322
1,40.7572323,-73.9897922
0,40.6741471,-73.9306135
0,40.6500815,-73.9610074
1,40.7483655,-73.9804027
0,40.6176768,-74.0137489
0,40.5887591,-74.0965063
1,40.7457274,-73.9781227
0,40.7421627,-73.8044317
0,40.6896895,-73.9923627
0,40.6900183,-73.8032324
0,40.68424,-73.8460949
0,40.7583255,-73.7738902
1,40.7744069,-73.9656102
0,40.6801385,-73.9450721
0,40.6626765,-73.9456127
0,40.6108205,-73.9547959
1,40.7817585,-73.9830505
0,40.6678235,-73.9312149
0,40.6613849,-73.884098
1,40.8082209,-73.954492
0,40.6440727,-74.0777656
0,40.6694023,-73.9421971
0,40.698537,-73.9178721
0,40.5773943,-73.9482344
0,40.6392866,-73.8986824
1,40.7797618,-73.944358
0,40.7145329,-73.9443872
0,40.642134,-73.9293532
0,40.6436608,-73.9006685
0,40.6078183,-74.0019484
0,40.640569,-74.1179917
1,40.7306541,-73.9830707
0,40.6789349,-73.9619567
0,40.768338,-73.8742908
0,40.6144783,-73.9264002
0,40.5858989,-73.9663301
1,40.747067,-73.9792374
0,40.6940665,-73.8014174
0,40.6531902,-73.9662132
0,40.6106525,-73.9535426
0,40.5890428,-73.9838015
0,40.609887,-73.9855468
0,40.671877,-73.9141305
1,40.8042578,-73.9629254
0,40.7833973,-73.8045814
0,40.7072025,-73.7948787
1,40.7643654,-73.9616083
0,40.734195,-73.8197507
1,40.7160144,-74.0088235
1,40.7939517,-73.974163
0,40.6913591,-73.8375359
0,40.7468245,-73.8532549
0,40.685288,-73.8124372
0,40.533934,-74.2366648
0,40.6530051,-74.0128479
1,40.7094319,-74.0149545
0,40.5999092,-73.9466325
0,40.6008368,-73.9812383
1,40.8441385,-73.9375166
0,40.7408972,-73.7008374
0,40.6969125,-73.7904278
0,40.698536,-73.9942911
0,40.6954593,-73.8053548
0,40.6885556,-73.9628347
1,40.7263924,-73.9917957
0,40.6720608,-73.9035966
0,40.7142228,-73.738927
0,40.6914465,-73.8086624
1,40.7591644,-73.9883913
0,40.5469706,-74.1982138
0,40.6919491,-73.7306662
0,40.6211111,-73.991841
1,40.7604566,-73.983731
0,40.5763037,-73.9685308
0,40.581306,-73.956764
0,40.7491432,-73.9156009
0,40.67057,-73.99763
0,40.6105165,-73.9988835
0,40.7219776,-73.9599371
1,40.7832615,-73.9507393
0,40.7449415,-73.8873378
0,40.6298598,-73.9790361
1,40.7245509,-74.0019338
0,40.7629537,-73.8319573
0,40.6213573,-73.9271346
1,40.7960032,-73.9354092
1,40.7193963,-74.0018831
0,40.74798,-73.88977
1,40.7103961,-74.0055981
1,40.7175957,-73.9963277
0,40.6329536,-73.9041503
0,40.6818583,-73.8467133
0,40.5844563,-74.0984838
0,40.6505222,-73.7330858
0,40.7209662,-73.8428931
0,40.6467706,-73.9520508
1,40.74478,-73.9758819
0,40.7318101,-73.9545154
0,40.7335177,-73.7120815
0,40.6779424,-73.802291
1,40.8075925,-73.9549476
0,40.6816856,-73.8715626
0,40.765465,-73.87467
0,40.6702564,-73.9920261
0,40.6652573,-73.7395512
0,40.6110372,-74.013481
0,40.6708603,-73.9915213
0,40.6840525,-73.9774579
0,40.731779,-73.7701087
0,40.6403175,-73.9790653
0,40.7264661,-73.8594187
0,40.6896312,-73.9857387
0,40.6914582,-73.9177906
0,40.76132,-73.9170907
1,40.7578088,-73.9735237
0,40.6798312,-73.9582932
0,40.6798312,-73.9582932
0,40.6769549,-73.8885919
0,40.5948819,-73.7973734
1,40.7646819,-73.9642975
0,40.7390028,-73.8208961
1,40.7921286,-73.971773
0,40.6498688,-73.9340839
0,40.6563733,-74.0093779
0,40.6747116,-73.805401
0,40.7216784,-73.8359648
1,40.782942,-73.9480385
0,40.531427,-74.2177806
0,40.6019551,-73.94895
1,40.863424,-73.9300256
0,40.6804295,-73.8675414
0,40.6764116,-73.9804599
0,40.6412469,-73.9933628
0,40.6083427,-73.9248223
1,40.7649883,-73.9611495
1,40.751081,-73.9868516
0,40.5607752,-74.1627224
0,40.7041862,-73.7859795
1,40.784237,-73.9470697
1,40.7101767,-74.0011362
0,40.6564232,-73.9338108
1,40.752117,-73.977684
1,40.7716578,-73.9531884
0,40.5789366,-73.9852115
0,40.7386227,-73.8507903
0,40.571041,-74.1091833
0,40.6652088,-73.912517
0,40.6802669,-73.9746902
1,40.7551305,-73.9652411
0,40.7126973,-73.9005944
1,40.7323735,-74.0034711
0,40.6681,-73.87722
0,40.7325126,-73.8570498
1,40.8578397,-73.9320414
0,40.583106,-73.9541414
1,40.7999155,-73.9623752
0,40.658306,-73.9566487
0,40.6569792,-73.8894182
1,40.7923625,-73.9641744
0,40.680015,-73.8774282
0,40.7576292,-73.8656733
0,40.652386,-73.965675
0,40.7602845,-73.7693497
0,40.6501456,-74.0050741
0,40.6552496,-73.9529602
1,40.7356407,-73.9792735
0,40.586925,-73.8006703
0,40.658409,-73.9604835
0,40.6561212,-73.9385937
0,40.736342,-73.9326561
0,40.6354076,-74.124331
1,40.7458255,-74.0018117
1,40.7642812,-73.9985813
0,40.7209662,-73.8428931
0,40.7340457,-73.7884852
1,40.7630248,-73.9781387
0,40.7103517,-73.7938951
0,40.617789,-74.0811029
1,40.7206259,-73.9949711
0,40.6547385,-73.9069229
0,40.7309325,-73.8645761
1,40.7639984,-73.9960038
1,40.7412749,-73.9753418
0,40.6172954,-74.0804791
0,40.635508,-73.9132766
0,40.6661317,-73.8261418
1,40.714151,-74.0034052
1,40.7720212,-73.9560151
0,40.6910809,-73.7291011
0,40.6176895,-74.0858466
0,40.6014776,-73.9930498
1,40.7096605,-74.0048261
0,40.6652573,-73.7395512
0,40.6329536,-73.9041503
1,40.7633655,-73.9592408
0,40.6539787,-73.9528241
0,40.753636,-73.918923
1,40.8353094,-73.9439682
0,40.6731443,-73.8694449
0,40.5588868,-74.1976949
1,40.7691671,-73.9652374
1,40.7573389,-73.986013
0,40.6324916,-73.9341443
1,40.7291123,-74.0106725
1,40.8050639,-73.9411654
0,40.6669713,-73.7912968
1,40.7861742,-73.945696
1,40.7677437,-73.9821119
0,40.6481022,-73.9147305
0,40.7515281,-73.8591782
0,40.6837264,-73.9679609
0,40.7622267,-73.8340672
0,40.7226028,-73.8173902
0,40.6538564,-74.0081666
1,40.86177,-73.91848
1,40.782161,-73.9578644
1,40.7674936,-73.9593177
1,40.7617706,-73.979056
0,40.743107,-73.824981
0,40.7407022,-73.8499629
0,40.759106,-73.83414
0,40.6773548,-73.7809498
0,40.765712,-73.9069123
0,40.6951486,-73.9159758
1,40.7919059,-73.9415057
1,40.8240317,-73.9447582
1,40.7203211,-73.9940403
1,40.8676918,-73.9212136
0,40.717827,-73.8724
1,40.7395228,-73.9868503
0,40.7706304,-73.7352941
0,40.6725668,-73.7359753
0,40.5794435,-73.9796099
0,40.6975581,-73.8527719
0,40.6377676,-73.9586726
1,40.8050639,-73.9411654
0,40.687618,-73.9580323
1,40.747204,-73.99711
0,40.6809151,-73.8413362
0,40.6655758,-73.814677
1,40.7773037,-73.9825823
0,40.7534674,-73.9135417
1,40.7852936,-73.9693348
0,40.6241708,-73.9704715
0,40.6936871,-73.8075273
1,40.7470784,-73.9813415
1,40.8507741,-73.9354247
0,40.757961,-73.7856623
1,40.7216223,-74.0022079
1,40.753128,-73.99649
0,40.6694586,-73.8628301
0,40.674603,-73.9817763
0,40.6845033,-73.9263842
0,40.6933158,-73.92495
1,40.7127234,-74.0096671
0,40.663456,-73.95836
1,40.7566543,-73.9785667
1,40.753063,-73.98775
0,40.6493267,-73.8784359
0,40.7025579,-73.9103257
0,40.6674686,-73.9395925
1,40.8641128,-73.9212504
1,40.8645253,-73.9266187
1,40.762025,-74.0011515
1,40.7030999,-74.0129983
1,40.7627073,-73.9832142
0,40.682121,-73.9692849
0,40.6287705,-73.9182425
0,40.7205366,-73.7568102
0,40.7066527,-73.9504063
0,40.6583545,-73.9049608
0,40.6815661,-73.8943133
0,40.6898634,-73.9514645
0,40.7033417,-73.8002032
1,40.7565272,-73.994019
1,40.742258,-73.9776727
1,40.83948,-73.93604
1,40.7428639,-74.0039696
0,40.7350404,-73.8660869
1,40.7152345,-74.0133505
0,40.6333475,-73.9938643
0,40.640237,-73.9059739
0,40.6434259,-74.0120642
1,40.7606005,-73.9643142
0,40.6317766,-73.9475762
0,40.7117175,-73.7902153
0,40.6481022,-73.9147305
1,40.7902433,-73.9731461
0,40.6886263,-73.9361731
1,40.7428639,-74.0039696
0,40.6662615,-73.9595633
0,40.685608,-73.79636
0,40.673694,-73.9671906
1,40.7909284,-73.9689277
0,40.6113133,-73.9516693
0,40.6847527,-73.860765
0,40.5913318,-73.786172
1,40.7352052,-73.9857867
0,40.7515446,-73.8708432
0,40.6563606,-73.9347839
0,40.7410282,-73.9343077
0,40.6740259,-73.872356
0,40.633111,-73.9721609
1,40.7193963,-74.0018831
1,40.7326034,-73.9876815
0,40.7236414,-73.7557707
1,40.7865477,-73.9525532
1,40.7448014,-73.9914181
0,40.6884003,-73.9511735
0,40.6030888,-73.9926175
0,40.6912455,-73.8508783
0,40.7056296,-73.8378473
0,40.5789366,-73.9852115
1,40.796006,-73.9354092
0,40.6394354,-74.0054588
1,40.7659113,-73.9634016
1,40.7992856,-73.9453602
0,40.6949617,-73.987162
0,40.6413379,-74.0868283
0,40.7014232,-73.9430637
1,40.7616682,-73.9749156
1,40.8088033,-73.9558824
0,40.6961208,-73.7461815
0,40.681293,-73.8255543
0,40.7653551,-73.8173235
0,40.7229393,-73.8001949
1,40.7617706,-73.979056
0,40.7585505,-73.8296366
0,40.6292348,-74.0160677
0,40.6961518,-73.8090925
0,40.6556338,-73.9598617
0,40.633209,-73.9225857
0,40.666396,-73.7517593
0,40.7679971,-73.7396548
0,40.7114187,-73.9531261
0,40.7132944,-73.9162379
0,40.6843677,-73.9130364
0,40.5978331,-73.965485
0,40.6263758,-73.9975359
0,40.6718484,-73.8872882
0,40.6889031,-73.9809286
0,40.6972035,-73.9529233
1,40.7271556,-74.0055454
0,40.753,-73.904076
1,40.7373607,-73.996839
0,40.6982605,-73.7774442
0,40.6916677,-73.7623859
0,40.7599172,-73.8795264
1,40.8133899,-73.9562587
0,40.6425753,-73.9023456
0,40.6528174,-73.7274545
0,40.6130061,-74.1587617
1,40.8096398,-73.9478407
1,40.7523789,-73.9703425
1,40.7610362,-73.9870157
0,40.5191263,-74.197135
0,40.7428752,-73.9339378
0,40.6212634,-74.108419
0,40.6437775,-74.0081149
0,40.6189885,-74.0299224
1,40.7692262,-73.984765
0,40.5935052,-73.9798865
1,40.7422733,-73.9892676
1,40.7376418,-73.9803446
0,40.62392,-73.921595
1,40.7635447,-73.9851922
1,40.7209387,-73.993795
0,40.6656299,-73.7392073
0,40.6297937,-73.939605
0,40.6562148,-73.8825104
0,40.624524,-74.1170123
1,40.743324,-73.9840744
1,40.7440912,-73.9763477
0,40.7702254,-73.7875579
1,40.7212346,-73.9877702
1,40.7219956,-74.0029727
1,40.7509033,-73.9981196
1,40.7291123,-74.0106725
0,40.6453974,-73.8935814
0,40.5654047,-74.1834038
0,40.7044031,-73.8144393
0,40.6889926,-73.8170639
0,40.7017656,-73.8079259
0,40.578358,-73.9905035
0,40.6610059,-73.9477514
0,40.5214345,-74.2096515
0,40.7802264,-73.8025434
0,40.7429249,-73.720222
0,40.6697124,-73.9477302
0,40.7073058,-73.7512138
0,40.7253136,-73.7496421
1,40.7377967,-73.9901235
1,40.818612,-73.960952
0,40.693593,-73.8297052
0,40.7375975,-73.8941378
0,40.7468122,-73.891752
0,40.6339973,-73.9477726
0,40.75658,-73.9297516
0,40.6302913,-74.0889035
0,40.7272282,-73.7104995
0,40.634708,-74.1077382
0,40.7410095,-73.9005702
0,40.5268604,-74.1911398
0,40.607073,-74.0923984
0,40.6042714,-74.0948362
0,40.6712208,-73.8827543
0,40.6703577,-73.9887132
1,40.7119991,-74.0052555
1,40.7552921,-73.9949215
0,40.6265648,-73.9487979
0,40.6825674,-73.9171201
0,40.7406973,-73.9473822
0,40.7931207,-73.8155138
0,40.5959851,-73.7412077
1,40.7851739,-73.9433171
0,40.666399,-73.7531867
0,40.7745096,-73.8380262
0,40.57323,-74.14702
1,40.7572565,-73.9858217
0,40.5926695,-74.1008184
0,40.6854553,-73.9784561
0,40.6062278,-73.7597764
0,40.71714,-73.901886
0,40.6267682,-73.9935407
0,40.5582133,-74.159542
1,40.8435685,-73.9342137
0,40.7587461,-73.8042061
0,40.67398,-73.911156
0,40.6991907,-73.9146796
0,40.6744011,-73.8716559
0,40.7242651,-73.9376542
1,40.7564889,-73.9977585
0,40.619132,-73.9901807
0,40.6678235,-73.9312149
0,40.7485401,-73.9496281
1,40.7960032,-73.9354092
0,40.7010921,-73.9450151
1,40.7797618,-73.944358
0,40.7067925,-73.9337103
0,40.7129279,-73.945835
0,40.7371576,-73.8794051
0,40.6787891,-73.8442543
0,40.5951403,-73.7539866
0,40.6830437,-73.9708276
0,40.7411311,-73.9015805
0,40.6168976,-73.8989793
0,40.6815201,-73.9832635
0,40.6061132,-73.9548711
0,40.7569593,-73.9305525
1,40.7953118,-73.9359119
0,40.6276764,-73.9890086
0,40.6500815,-73.9610074
1,40.7631141,-73.9625151
0,40.6678494,-73.9940342
0,40.6884323,-73.9055201
0,40.5915681,-73.9842582
0,40.7330977,-73.8049779
0,40.6522703,-73.9207436
0,40.5704668,-74.1097619
1,40.7533681,-73.974648
1,40.7825701,-73.9452114
0,40.618602,-73.9324615
0,40.5898839,-73.9565887
0,40.684996,-74.0051777
1,40.7377307,-73.9881786
1,40.7583082,-73.9629257
0,40.7079625,-73.755417
1,40.7472771,-73.9896169
0,40.5967567,-73.9334126
1,40.7933502,-73.9727331
0,40.7695595,-73.9060657
0,40.72229,-73.86732
0,40.6219951,-73.9949208
0,40.7043282,-73.7977044
0,40.590294,-73.952866
0,40.6977476,-73.7546683
0,40.5985519,-73.9973389
0,40.6606489,-73.9535403
0,40.6807335,-73.9745025
0,40.6897725,-73.9770989
0,40.7087102,-73.7790469
0,40.5604977,-74.1994776
0,40.636407,-73.9702895
1,40.8007207,-73.950636
0,40.5757883,-73.9707809
1,40.7408734,-73.9879831
1,40.748356,-74.00369
0,40.698677,-73.9588584
1,40.7225555,-74.0014034
1,40.7187759,-73.9956999
0,40.6626567,-73.7329976
0,40.6827083,-73.7405899
1,40.8295996,-73.9481394
1,40.7707535,-73.9569401
1,40.7580218,-73.9817932
0,40.6428659,-74.0126478
1,40.7552424,-73.9732757
0,40.6745572,-73.859593
0,40.5607752,-74.1627224
0,40.7118249,-73.8361153
0,40.6269414,-74.0831278
0,40.6407453,-74.1200279
1,40.7707422,-73.9945485
1,40.7230221,-73.9988131
0,40.6830692,-73.995558
1,40.7143652,-74.0004545
0,40.7688183,-73.9334463
0,40.7035377,-73.9033816
1,40.7137878,-73.9851131
0,40.6770794,-73.986311
0,40.714676,-73.751205
0,40.655496,-73.8883178
0,40.7174275,-73.7922427
0,40.7118008,-73.9422288
0,40.689697,-73.97511
0,40.7563571,-73.8257728
1,40.7477508,-73.9808504
0,40.7280265,-73.7476367
1,40.7864609,-73.9483969
0,40.7474705,-73.7553369
1,40.7509033,-73.9981196
0,40.7325721,-73.9520107
0,40.6891029,-73.9450575
1,40.7743233,-73.9614762
1,40.7236503,-73.991024
1,40.803886,-73.954094
0,40.7143717,-73.9460683
0,40.5869928,-73.9422576
0,40.7248269,-73.8731174
0,40.5748937,-73.9866091
1,40.8650779,-73.9281077
0,40.7586596,-73.8764568
1,40.7622939,-73.9744569
1,40.8481201,-73.9308839
1,40.7184575,-73.9948089
0,40.7151982,-73.8361214
